Journal,Title,Abstract,Authors,Tax_Title_Count,Tax_Title_Binary,Tax_Abstract_Count,Tax_Abstract_Binary,Tax_Total_Count,Tax_Total_Binary,Retirement_Title_Count,Retirement_Title_Binary,Retirement_Abstract_Count,Retirement_Abstract_Binary,Retirement_Total_Count,Retirmement_Total_Binary,Client_Title_Count,Client_Title_Binary,Client_Abstract_Count,Client_Abstract_Binary,Client_Total_Count,Client_Total_Binary,CFP_Count,CFP_Binary,PhD_Count,PhD_Binary,CFA_Count,CFA_Binary,JD_Count,JD_Binary,CPA_Count,CPA_Binary,CLU_Count,CLU_Binary,ChFC_Count,ChFC_Binary,LLM_Count,LLM_Binary,AIF_Count,AIF_Binary,CRC_Count,CRC_Binary,pubdate,year
JFP,"If the CIA Can Tweet, So Can You",Marketing expert David Meerman Scott informed and entertained attendees of the FPA Annual Conference and easy -- real time social media communication can be. He also shared these five marketing lessons: 1. Provide great content. 2. Connect with your markets via social media. 3. Real time is key. 4. Bring humanity to the organization. 5. Manage your fear.,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov,2015
JFP,How to Take Advantage of Market Pullbacks with ETFs,"The MSCI Emerging Markets Index is trading at a six-year low. If you bought emerging markets exposure at any time this decade, you've lost money. As an investor, this hurts. But there are easy ways to turn market lemons into lemonade, following a few simple rules. These are: 1. Find cheaper funds. 2. Harvest losses. 3. Stick to your rebalancing schedule, but not necessarily for the reason you usually do so. Emerging markets now make up 6% to 7% of the MSCI ACWI Index, but account for more than half of global GDP on a purchasing power parity basis.","Hougan, Matt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov,2015
JFP,Kansas State Team Wins 2015 Financial Planning Challenge,"The 2015 Financial Planning Challenge, hosted by FPA, Ameriprise Financial, and CFP Board, culminated at the FPA Annual Conference in Boston with teams from eight schools competing in the ""How Do You Know?"" Challenge and presenting their financial planning case studies to a panel of esteemed judges. The winners of this year's competition were announced to the more than 2,000 attendees to great applause: first place: Kansas State University; second place: University of Akron; third place: Utah Valley University. The top three winning teams are awarded a monetary scholarship for their school. And each member of the first-place team receives one hour of career coaching from Caleb Brown, CFP, at New Planner Recruiting and a free live review course for the CFP exam from Kaplan Financial Education.",Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov,2015
JFP,5 Relationship-Building Conversations to Have with Clients,"For financial advisers asking the question what has to happen to feel really happy with your life to new clients in the discovery phase or even established clients who have experienced a life event, the answer can be even harder to find, let alone plan for. Whether you're talking about five, 10 years, or 20 years out, the answer to this one question is central to creating the right financial plan for your clients. From there, it's easier to determine where they want to go and explain which solutions and products are needed to achieve their goals for their family, retirement planning, charitable giving, and beyond. It's hard to bring up and discuss the issues that clients may not realize or believe could have a drastic effect on their financial future. Being upfront with clients about joint casework demonstrates your desire to assist them by any means possible.","Bowler, Colleen, CFP®",0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Nov,2015
JFP,Credits,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Through the Eyes of Your Client,"As a former adviser and planner, as a branch manager, and now as a consultant and coach, the author has been in many offices and observed many advisers. From those experiences have come some core beliefs or principles about clients and how best to serve them. This article presents some areas where these principles can be applied and some questions you can ask yourself: 1. How do your clients know what to expect? 2. How well do your clients believe they are heard and understood? 3. How have you made things easy for your clients? 4. How transparent do your clients perceive you to be? 5. How confident are your clients about their future? If you think about what you do and how you do it from your client's perspective, you are likely to make decisions that provide a great client experience and benefit your business, as well.","Kornegay, Susan, CFP",0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Supreme Court Opens Door to Rare Tax Refund Opportunity,"In its Comptroller of the Treasury of Maryland v. Wynne decision in May, the US Supreme Court held that the taxation of the same income by two or more political subdivisions violates the commerce clause of the US Constitution. This offers a significant opportunity for affected taxpayers to claim tax refunds from their resident states, cities, or counties. The Supreme Court's ruling opens the door to refund claims across the country, because cities and counties rarely allow credits for taxes paid to nonresident jurisdictions where a resident's income is taxed, and resident states rarely allow credits for taxes paid to nonresident cities and counties. Refunds for all open tax years (generally 2014, 2013, and 2012) are available. Those who extended their 2011 returns may have until Oct 15, 2015 to amend their 2011 returns. Advisers need to inform their clients of their rights under the Wynne decision and assist them with their refund claims.","Gardner, Randy, JD, LLM, CFP, CPA;Daff, Leslie, JD",1,1,7,1,8,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,15-Oct,2015
JFP,How to Deliver Empathetic Service and Gain Client Loyalty,"In a professional services business like that of financial and investment advice, service is not a thing to do, but rather the foundation of the business. Vertically and horizontally in the organization, every person in an advisory firm is on call to serve directly or serve the server. Service is focused on doing something for another person by lifting a burden. Five key elements are required to deliver empathetic service that, in turn, grow the business by engendering client loyalty. 1. putting honor in service, 2. authority to act, 3. CRM for workflows and tracking, 4. client feedback, and 5. service reporting. The experiences a client has in being released from big and small burdens become stories that are retold. When this happens, each story told by a loyal client becomes a market force many times greater than the initial cost undertaken to install an empathetic service system.","Loury, Kirk",0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,STAT BANK,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Bills for the Bonds You Choose,"This column is based on the March 2015 Journal article, ""Retirement Risk, Rising Equity Glide Paths, and Valuation-Based Asset Allocation"", by Michael Kitces and Wade Pfau. One of the paper's purposes was to re-validate the benefits of a valuation-based asset allocation policy compared to various set-it-and-forget-it glide paths. Understanding this additional contribution and its implications is this column's subject. Practitioners should be aware when your portfolio's fixed income make-up differs from the composition modeled in research on which you base retirement income advice. Remind yourself that the fixed income allocation's ""primary purpose is to defend against equity declines and be available to reinvest for better equity returns (via rebalancing), not to be a return driver itself"". Perhaps the current low need not be so concerning if a portfolio's shorter-term bond volatility is closer to that of Treasury bills than intermediate-term Treasuries. This leads to a final, broader implication. Let this be an opportunity to review each component of the planning advice you give clients.","Guyton, Jonathan, CFP",0,0,0,0,0,0,0,0,2,1,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,FPA members can earn CE credit through the Journal at no charge! Go to FPAJournal.org.,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Table of Contents,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Retirement Income Planning Literacy in America: A Method for Determining Retirement Knowledgeable Clients,"As baby boomers face important decisions as they move into retirement, it would be wise to not lose focus on another important literacy measurement: retirement income planning knowledge. Although studies have surveyed different groups of people on specific financial topics, such as Social Security knowledge or health care expenditure knowledge, little existing research surveys baby boomers on their overall retirement income knowledge. This task was undertaken by The American College RICP Retirement Income Literacy Survey. The goal was to gather information about the retirement planning knowledge of those individuals in retirement and nearing retirement. This article discusses the overall results of the research and sets forth the top distinguisher questions that can be used by financial advisers to gauge the retirement income knowledge of their clients. Findings here suggest it is important for all to have some level of knowledge. Efforts to teach financial advisers the most effective methods for educating their clients on key aspects of financial security are likely to produce important results.","Hopkins, Jamie, JD, LLM, CLU, RICP;Littell, David A, JD, ChFC",0,0,0,0,0,0,2,1,8,1,10,1,1,1,2,1,3,1,0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,1,0,0,0,0,15-Oct,2015
JFP,"David Blanchett on Successful Retirement Planning, Income Annuities, and Questioning Your Assumptions","In an interview, David Blanchett, CFP, CFA, head of retirement research at Morningstar Investment Management, talked about successful retirement planning. Blanchett said that he often say that while there is no one right way to do successful retirement planning, there are lots of wrong ways. He thinks that if you really want to create a successful retirement plan for a client, you need to be knowledgeable about the different potential solutions and relatively free from biases. He thinks that too often, planners focus on solutions that play to their primary skill sets or method of compensation. While he doesn't expect insurance agents to start embracing investment-only solutions or RIAs to start embracing annuities, he thinks it's important to be objective and understand the pros and cons of each approach to really help your clients achieve a successful retirement. The key is just understanding what your clients want to accomplish, and then helping them weigh the options.","Schulaka, Carly",0,0,0,0,0,0,1,1,5,1,6,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Will Social Security Meet Planner and Client Expectations?,"Today, nearly all CFP professionals address Social Security with clients as part of retirement planning (99.6%), according to a recent FPA/AARP Social Security Study yet only 41.5% of those planners feel Social Security will be a ""major source"" of income for their pre-retiree or retiree clients. Results of the FPA/AARP Social Security Study show that among the 1,271 CFP professionals surveyed, 45% are ""somewhat confident"" that the Social Security system will be able to provide their pre-retiree clients with benefits at least equal in value to the benefits received by retirees today. And planners have thoughts on what could potentially be done to help fix the program.",Anonymous,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Dollar-Cost Averaging: The Trade-Off Between Risk and Return,"Traditional modern portfolio theory is a static model with only one time horizon. This study extends this static model to a dynamic setting in which investors have to decide how to invest over time. This framework can explain why dollar-cost averaging (DCA) is so popular among investors in spite of the many academic studies claiming that a lump-sum investing strategy is superior. The approach presented here analyzes both the expected return and the standard deviation, showing that there is a trade-off between these two variables. Although the expected return is higher for lump-sum investing than for DCA, the standard deviation of lump-sum investing is also higher than that of DCA. Depending on an investor's level of risk aversion, an investor may not want to invest all of his or her money in risky assets at once. Instead, the investor may want to invest equal amounts over time to reduce the risk. Results suggest that despite the fact that it provides a lower return than lump-sum investing, DCA can still be an optimal investment strategy for certain investors.","Cho, David D, PhD;Kuvvet, Emre, PhD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Retirement Income Planning in 2015,"Earlier this year, FPA set out to understand how financial planning is being delivered today and to identify the key challenges that will influence the planning profession going forward. The result of that effort, which included survey responses from more than 750 financial professionals, is the FPA Research and Practice Institute's report, Financial Planning in 2015: Today's Demands, Tomorrow's Challenges. Ten key issues emerged; the top five are listed based on the frequency with which they were identified by respondents: 1. helping clients navigate family dynamics, working with the next generation, and associated estate planning issues, 2. helping clients plan appropriately for age-related change, including the death of a spouse, elder care, and long-term care, 3. helping clients manage behaviors and emotions related to money and decision-making, 4. helping clients define their income needs in retirement and designing income strategies, and 5. risk management, including insurance and income-protection strategies.",Anonymous,0,0,0,0,0,0,1,1,1,1,2,1,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,In the Latest Issue of Financial Services Review ...,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Employers the Key to Helping Workers Save More,"Could it be that some working Americans think that if only his retirement plan sponsor had given him more guidance, he'd have more money in retirement. A survey conducted by American Century Investments found out that's the general feeling among many pre-retirees -- at least those who work for employers offering a retirement plan. The vast majority (80%) of survey respondents said they would have liked for their employers to give them a ""nudge"" or a ""kick in the pants"" to encourage savings.",Anonymous,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,When Loyalty Sets In,,"Schulaka, Carly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,ETF Liquidity: More than Meets the Eye,"Advisers and investors have certain notions on the ability to execute an optimal trade based on the perceived liquidity of traditional stocks. However, with issues of liquidity, what has been used to determine a stock's liquidity cannot be necessarily applied to ETFs. When an ETF is trading at low volumes, it doesn't mean there is low liquidity. There is a lot of liquidity in the underlying baskets, but one needs to be able to successfully access it. it is possible to shift around large quantities of cash in low-volume ETFs, but an investor needs to be more creative in the process. It is possible to shift around large quantities of cash in low-volume ETFs, but an investor needs to be more creative in the process.","Lydon, Tom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Making Sense Out of Variable Spending Strategies for Retirees,"The purpose of this paper is to identify and classify key variable spending strategies, and to develop simple metrics to evaluate and compare the strategies on an equal basis. As an alternative to failure rates, this paper suggests comparing the distribution of outcomes for spending and remaining wealth for different strategies, and calibrating initial spending rates using the following customized ""XYZ formula"" determined by the financial planner and client. This review provides a summary of research on variable spending by identifying and describing key representative variable spending strategies and classifying them into a general taxonomy with two subsets: decision rule methods and actuarial methods. Each strategy was simulated using 10,000 Monte Carlo simulations for stock and bond returns. As a general distinction, decision rule strategies tend to put retirement income spending rules in place at the start of retirement, while actuarial methods allow for more revision over time for the expected portfolio returns and remaining time horizon.","Pfau, Wade D, PhD, CFA",0,0,1,1,1,1,0,1,2,1,2,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Oct,2015
JFP,Tail Risk Hedging: State of the Market,"In planners work in risk-managed investing, one of their weapons is the design and management of a diversified suite of cost-effective ""tail risk hedges"" -- i.e., devices that attempt to mitigate the impact of equity market downturns that are rare but potentially catastrophic. As part of this effort, they try to maintain close, collaborative relationships with key thought leaders in this area from other financial advisory and asset management firms, investment banks, and risk consultants of various types. Earlier this year, we introduced a bit more formality into these ongoing efforts by issuing a request for proposa to the aforementioned firms to see if there were any recent improvements in tail risk hedging that they may have overlooked. One major categorization of volatility is ""realized"" versus ""implied."" Realized volatility is typically the standard deviation of the S&amp;P 500 over some recent number of days or weeks. With respect to implied volatility, there is no shortage of available investment vehicles that can provide you access.","Miccolis, Jerry A, CFP, CFA, FCAS, CERA;Chow, Gladys, CIMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,Integration,,"Schulaka, Carly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,Robo-Advisers: The Gateway to Millennials,"The debate about robo-advisers rages on in the financial planning world. While some news reports claim that advisers aren't really interested in attracting millennial business, others claim planners are desperately trying to. Though most millennials may not have the kind of assets that attract top financial advisers, they certainly might one day. And right now, they don't really want to work with human advisers, according to Go Banking Rates. They'd rather work with robo-advisers and other technological solutions. The Wells Fargo 2014 Millennial Study found that only 16% of millennials work with a financial adviser. Maybe it's because this age group doesn't have a lot of money or complex financial and tax situations to deal with.",Anonymous,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,The Tax Man Cometh for Life Insurance Death Benefits,"Planners and clients often take for granted that life insurance proceeds paid by reason of the death of the insured are exempt from federal income tax. That exclusion of life insurance death benefits from the definition of income is found in IRC Section 101(a)(1). Similar to most tax code sections, however, the exclusion of life insurance death benefits from income has its exceptions. In the case of life insurance, the exception -- called the transfer for value rule -- states that if a life insurance policy is transferred for valuable consideration, the death benefit becomes taxable to the extent it exceeds the purchaser's basis in the policy. Individuals who create small businesses jointly owned with others typically enter into buy-sell agreements requiring surviving owners to purchase their interest at death. Tax law is only as permanent as Congress wants it to be. Planners have been able to rely on the techniques described here to protect their clients through the use of life insurance.","Cordell, David M, PhD, CFP, CFA, CLU;Langdon, Thomas P, JD, LLM, CFP, CFA",1,1,4,1,5,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,15-Sep,2015
JFP,Initial Conditions and Optimal Retirement Glide Paths,"The body of research exploring the optimal glide path shape for investors, both for accumulation and distribution phases of retirement, continues to grow. Traditional financial planning theory generally suggests that the retirement glide path should include an equity allocation approximating 100% minus an investor's age. Different approaches exist, but the optimal glide path shape is commonly assumed to decrease throughout someone's lifetime, meaning the portfolio should become more conservative as the individual approaches retirement. Retirees need to consider both initial bond yields and stock market conditions at retirement. In this paper, two key indicators were used to forecast the future returns of bonds and stocks; namely, 10-year US government bond yields and the Shiller CAPE ratio, respectively. Bond yields provide a great deal of insight to the future returns of bonds, because a majority of the return on bonds is the coupon, which is known at the time of purchase.","Blanchett, M David",0,0,0,0,0,0,1,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,Credits,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,Survey Says: Groom Your Talent,"A survey of FPA members, conducted by Cerrulli and Associates earlier this year, found that the higher a firm's assets under management are, the more likely it is they'll need to hire some support staff. According to the survey, about 43% of practices employ at least one non-producing service or support adviser, and about 34% employ at least one producing junior adviser. As the firm's AUM grows to around $75 to $100 million, it becomes especially important to have employees who are in non-producing service advisory roles. Without them, service delivery generally becomes reactive.",Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,The Next Generation of Communication,"Authentic communication cultivates productive relationships and can quickly transform a young planner into a business-generating machine. Focusing on this art, rather than simply hammering away at financial knowledge, helps remove invisible barriers that might otherwise derail fruitful relationships. Clients and referral partners latch on to someone who can blend authenticity and vulnerability in a way that shows confidence and trust. By focusing on building strong relationships via authentic communication across all mediums, up-and-coming advisers from the millennial generation can catapult themselves ahead of their peers -- and perhaps even more experienced advisers. The next generation of financial planners should be trained to build relationships first. Gaining experience takes time, yet learning how to have productive conversations with people simply takes practice. The financial planning industry must learn to be less controlling and salesy, and more generous and vulnerable if they want to expand and thrive. If they adjust their training programs to focus on communication and leadership skills, they will tap into a hidden realm of possibilities in millennial planners.","Roberge, Eric, CFP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,FPA members can earn CE credit through the Journal at no charge! Go to FPAJournal.org.,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,Who Are the Next Generation of Planners and Clients?,"Among millennial financial planners, many of them have similar stories. Whether it's a family member's lack of financial knowledge to make sound financial decisions that are affecting their lives today, divorced parents (which can result in a major emotional and financial hit), or just the taboo notion of talking about money within their families. With almost every conversation, there is a similarity among millennial planners. Impact and innovation are common themes that emerge in conversations with my peers. Millennial planners entering this profession have graduated from one of the more than 350 CFP Board registered programs, and are fueled with passion. It is no surprise that technology is a part of the millennial DNA. Millennial planners committing to being practitioners are choosing one of two roads -- traditional or nontraditional. Millennials are DIY-ers, and without a doubt, they can start down the path of investing on their own and in fact, most do.","Dorsainvil, Rianka R, CFP",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,A Blueprint for Retirement Spending,"Considerable research on optimal and sustainable retirement spending strategies has been conducted over the last two decades. This paper aims to guide planners and clients toward an appropriate spending strategy based on client preference. The analysis specifically looks at systematic spending strategies -- those that employ a pre-defined method of spending. The intent is to review the lessons from existing research and determine which are applicable to different types of clients. By doing so, planners can help clients approaching retirement draft a strategic blueprint for spending from savings. Throughout this study, existing research is presented and the findings are confirmed with an original analysis, which uses a variety of methods and definitions that are briefly described here. This paper proposes a system where financial planners ask basic questions in order to determine retiree preference and an appropriate foundation, if it is not obvious.","Delorme, Luke",0,0,0,0,0,0,1,1,2,1,3,1,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,STAT BANK,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,"For Female Financial Planners, the Glass Is Half Full","The lack of female advisers in the financial planning profession is ""problematic"" the author hears, but ""opportunistic"" may be a more suitable descriptor. The glass-half-full mentality represents the direction today's planning community is taking when it comes to the women who represent it now and in the future. Take, for example, the fact that FPA will launch this month a Knowledge Circle, called Women and Finance, dedicated to leveraging the strengths women bring to the table as financial planners. The concept of a financial planner is evolving. Financial planning has entered a period of thoughtful transformation, brought on by major shifts in investor and adviser demographics and outlooks, which should increase the number Advisory teams and technology now play a much larger role in day-to-day activities, empowering advisers to serve clients by relationship-building. This enables advisers to address the changing needs of clients when they need it. The US News &amp;World Report's list of 100 Best Jobs of 2015 ranks financial adviser in the 25th position.","Seeber, Catherine M, CFP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,Table of Contents,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,"Alan Moore on Serving Gen X and Gen Y, Being Virtual, and Rethinking the AUM Model","In an interview, Serenity Financial Consulting founder, XY Planning Network co-founder, and champion for Next-Gen at Abacus Alan Moore, CFP, talked about how he successfully serves millennial clients and what he thinks the planning profession can do to better serve generations X and Y. When he started Serenity Financial Consulting, his goal was to provide financial planning for his peers. He started his firm at 25, so he wanted to help people in their 20s and 30s, and he needed a business model that was accessible to younger clients. Anybody can run the numbers and realize a traditional assets under management model won't work, because people in their 20s and 30s don't have any assets yet. From his experience, 90% of the younger advisers are not excited about helping rich people spend their money. They want to help people with the life situations that they're in.","Schulaka, Carly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,The Evidence-Based Financial Planner,"Financial planners often adopt and share with colleagues practices that are born of trial-and-error and intuition rather than empirical validation. At the same time, academic research focused on financial planning is too often answering questions financial planners aren't asking. The obvious solution is to find better ways to connect financial planners who know the crucial questions of the day with the academics who have the knowledge and skill to conduct the necessary research to answer those questions. FPA has been working diligently on the solution, first by forging a deeper partnership with the Academy of Financial Services, the oldest association devoted to the interests of financial planning educators and researchers; and secondly, through the creation of the new FPA Theory in Practice Knowledge Circle. Increasingly, it feels like their 45-year-old profession has reached an inflexion point, one that can catapult them to new levels of professionalism and legitimacy if they can but seize the moment.","Yeske, Dave, DBA, CFP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,It's Not Smart to Call It Smart Beta,"Smart beta has become a phrase for automated investment strategies not following cap-weighted market indices. Advocates suggest these strategies offer superior performance, yet the author haven't seen the evidence proving they outperform after adjusting for risk and cost. Registered Investment Advisers (RIA) and their representatives should avoid using the phrase ""smart beta."" It's unproven at best, deceptive at worst, and may violate SEC regulations. Section 206 of the Investment Advisers Act of 1940 ""prohibits misstatements or misleading omissions of material facts and other fraudulent acts and practices in connection with the conduct of an investment advisory business."" RIA firms promoting investment strategies as being smart have to prove so under SEC regulations.","Ferri, Rick, CFA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Sep,2015
JFP,Retirement Surprises,,Anonymous,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Aug,2015
JFP,History of Cash Value Life Insurance and Implications for Existing Policies,"Cash value life insurance has an interesting history. About 1977 marks the period that national high interest rates started showing up in participating whole life (PWL) dividend values and when mutual companies started providing a ""dividend interest rate"" figure. The primary insurance products sold until the early 1980s were PWL policies sold by the mutual companies, and whole life policies sold by stock companies. Early in the 1980s, universal life (UL) was introduced, offering buyers double-digit interest crediting rates (new money rates) that were higher than PWL's portfolio rates. Year 1993 marks the year when PWL dividends and UL crediting rates began to gradually decline as lower interest rates dug in. Around 2009, another new policy type became popular, indexed universal life, which promises that its interest crediting rates are determined by reference to the S&amp;P 500 stock index with no losses.","Katt, Peter C, CFP, LIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Aug,2015
JFP,"Meb Faber on Smart Beta, Robo-Advisers, and Why You're Overthinking Asset Allocation","In an interview, Meb Faber, Co-founder and chief investment officer of Cambria Investment Management, author of Global Asset Allocation and Global Value, talked about smart beta and asset allocation. As most asset classes -- through indexing and ETFs and mutual funds -- are very accessible for a super low cost. If you're doing buy-and-hold investing and you have some global stocks, some bonds, and some real assets, the exact amount doesn't matter that much; as long as you have those three ingredients, then the precise asset allocation becomes less material. Smart beta is a term Faber tries to avoid, though all five of the ETFs could be classified as smart beta depending on who you ask. In many cases, smart beta is an excuse to charge more and to say you're active or you're doing something that's super alpha-generating and proprietary, but really, most of them are formulaic and should be had for probably 60 basis points or less.","Schulaka, Carly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Aug,2015
JFP,Table of Contents,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Aug,2015
JFP,Get Technical,,"Schulaka, Carly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Aug,2015
